ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
845,Iran (Islamic Republic of),IR,Iranshahr,27.202200,60.684700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,"morphology, DNA sequencing","Gholizadeh, S, Firooziyan, S, Ladonni, H, Hajipirloo, HM, Djadid, ND, Hosseini, A and Raz, A. (2015).  The  Anopheles stephensi odorant binding protein 1 (AsteObp1) gene: a new molecular marker for biological forms diagnosis. Acta Tropica, 146(1):101-13",https://www.ncbi.nlm.nih.gov/pubmed/25795618," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
834,Iran (Islamic Republic of),IR,Sardsasht,26.456400,57.901600,An. stephensi s.l.,NR,NR,2010,MAY,2010,SEPTEMBER,NR,NR,NR,"morphology, DNA sequencing","Chavshin, A.R., Oshaghi, M.A., Vatandoost, H., Hanafi-Bojd, A.A., Raeisi, A. and Nikpoor, F. (2014).  Molecular characterization, biological forms and sporozoite rate of  Anopheles stephensi in southern Iran. Asian Pacific journal of tropical biomedicine, 4(1):47-51",https://www.ncbi.nlm.nih.gov/pubmed/24144130," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
832,Iran (Islamic Republic of),IR,Harmoordar,27.446700,56.039100,An. stephensi s.l.,NR,NR,2010,MAY,2010,SEPTEMBER,NR,NR,NR,"morphology, DNA sequencing","Chavshin, A.R., Oshaghi, M.A., Vatandoost, H., Hanafi-Bojd, A.A., Raeisi, A. and Nikpoor, F. (2014).  Molecular characterization, biological forms and sporozoite rate of  Anopheles stephensi in southern Iran. Asian Pacific journal of tropical biomedicine, 4(1):47-51",https://www.ncbi.nlm.nih.gov/pubmed/24144130," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
839,Iran (Islamic Republic of),IR,Angoori,26.680700,61.213300,An. stephensi s.l.,NR,NR,2010,MAY,2010,SEPTEMBER,NR,NR,NR,"morphology, DNA sequencing","Chavshin, A.R., Oshaghi, M.A., Vatandoost, H., Hanafi-Bojd, A.A., Raeisi, A. and Nikpoor, F. (2014).  Molecular characterization, biological forms and sporozoite rate of  Anopheles stephensi in southern Iran. Asian Pacific journal of tropical biomedicine, 4(1):47-51",https://www.ncbi.nlm.nih.gov/pubmed/24144130," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
842,Iran (Islamic Republic of),IR,Seraimeh,30.732200,49.031900,An. stephensi s.l.,NR,NR,2012,MAY,2012,NOVEMBER,NR,82,NR,morphology,"Farhadinejad, R, Mousavi, M and Amraee, R. (2015).  The species composition of mosquitoes (Diptera: Culicidae) in the Mahshahr district, Khuzestan province, southwest of Iran.70(2):89-95",https://pdfs.semanticscholar.org/346b/0c75bbee145d4d2e51efc210148ff0a9c09c.pdf," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
857,Iran (Islamic Republic of),IR,Dayrestan,26.746400,55.935000,An. stephensi s.l.,NR,NR,2009,FEBRUARY,2010,MAY,NR,3,NR,morphology,"Khoobdel, M., Azari-Hamidian, A. and Hanafi-Bojd, A.A. (2012).  Mosquito fauna (Diptera: Culicidae) of the Iranian islands in the Persian Gulf II. Greater Tonb, Lesser Tonb and Kish Islands.46(1):31-32",https://www.tandfonline.com/doi/abs/10.1080/00222930903437358," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
863,Iran (Islamic Republic of),IR,Daryache,28.480300,57.789700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Mehravaran, A., Vatandoost, H., Oshaghi, M.A., Abai, M.R., Edalat, H., Javadian, E., Mashayekhi, M., Piazak, N. and Hanafi-Bojd, A.A. (2012).  Ecology of  Anopheles stephensi in a malarious area, southeast of Iran. Acta medica Iranica, 50(1):61-65",https://www.ncbi.nlm.nih.gov/pubmed/22267381," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
865,Iran (Islamic Republic of),IR,Dobone,28.574400,57.792200,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Mehravaran, A., Vatandoost, H., Oshaghi, M.A., Abai, M.R., Edalat, H., Javadian, E., Mashayekhi, M., Piazak, N. and Hanafi-Bojd, A.A. (2012).  Ecology of  Anopheles stephensi in a malarious area, southeast of Iran. Acta medica Iranica, 50(1):61-65",https://www.ncbi.nlm.nih.gov/pubmed/22267381," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
882,Iran (Islamic Republic of),IR,Gurichi,26.450000,57.750000,An. stephensi s.l.,NR,NR,2009,SEPTEMBER,2010,AUGUST,NR,NR,NR,morphology,"Soleimani-Ahmadi, M, Vatandoost, H and Zare, M. (2014).  Characterization of larval habitats for anopheline mosquitoes in a malarious area under elimination program in the southeast of Iran. Asian Pacific journal of tropical biomedicine, 4(Suppl 1):S73-80",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4025279," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
886,Iran (Islamic Republic of),IR,Chalow,27.183400,56.966500,An. stephensi s.l.,NR,NR,2012,SEPTEMBER,2013,AUGUST,NR,242,NR,morphology,"Soleimani-Ahmadi, M. (2016) personal communication.",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
889,Iran (Islamic Republic of),IR,Gasmand,26.766700,57.216700,An. stephensi s.l.,NR,NR,2012,SEPTEMBER,2013,AUGUST,NR,149,NR,morphology,"Soleimani-Ahmadi, M. (2016) personal communication.",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
426,Iran (Islamic Republic of),IR,Roknabad,27.097800,57.038900,An. stephensi s.l.,NR,ADULTS STAGE,1985,APRIL,1985,APRIL,house resting inside,NR,NR,NR,"Manouchehri, A.V. and Yaghoobi-Ershadi, M.R. (1988).  Propoxur susceptibility test of  Anopheles stephensi in southern Islamic Republic of Iran (1976-86). Journal of the American Mosquito Control Association, 4(2):159-62",https://www.ncbi.nlm.nih.gov/pubmed/3193112," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
427,Iran (Islamic Republic of),IR,Roknabad,27.097800,57.038900,An. stephensi s.l.,NR,ADULTS STAGE,1986,APRIL,1986,APRIL,house resting inside,NR,NR,NR,"Manouchehri, A.V. and Yaghoobi-Ershadi, M.R. (1988).  Propoxur susceptibility test of  Anopheles stephensi in southern Islamic Republic of Iran (1976-86). Journal of the American Mosquito Control Association, 4(2):159-62",https://www.ncbi.nlm.nih.gov/pubmed/3193112," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
827,Iran (Islamic Republic of),IR,Abu-Musa,25.875600,55.034200,An. stephensi s.l.,NR,NR,2005,MARCH,2007,APRIL,NR,0,NR,morphology,"Azari-Hamidian, S, Linton, YM, Abai, MR, Ladonni, H, Oshaghi, MA, Hanafi-Bojd, AA, Moosa-Kazemi, SH, Shabkhiz, H, Pakari, A and Harbach, RE. (2010).  Mosquito (Diptera: Culicidae) fauna of the Iranian islands in the Persian Gulf.44(15-16):913-925",https://www.tandfonline.com/doi/abs/10.1080/00222930903437358," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
850,Iran (Islamic Republic of),IR,Chowkhoon,26.683300,57.683300,An. stephensi s.l.,NR,NR,2009,NOVEMBER,2010,OCTOBER,NR,27,NR,morphology,"Hanafi-Bojd, A.A., Vatandoost, H., Oshaghi, M.A., Charrahy, Z., Haghdoost, A.A., Sedaghat, M.M., Abedi, F., Soltani, M. and Raeisi, A. (2012).  Larval habitats and biodiversity of anopheline mosquitoes (Diptera: Culicidae) in a malarious area of southern Iran. Journal of Vector Borne Diseases, 49(2):91-100",https://www.ncbi.nlm.nih.gov/pubmed/22898481," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
854,Iran (Islamic Republic of),IR,Abu Musa,25.879100,55.032900,An. stephensi s.l.,NR,NR,2009,FEBRUARY,2010,MAY,NR,0,NR,morphology,"Khoobdel, M., Azari-Hamidian, A. and Hanafi-Bojd, A.A. (2012).  Mosquito fauna (Diptera: Culicidae) of the Iranian islands in the Persian Gulf II. Greater Tonb, Lesser Tonb and Kish Islands.46(1):31-32",https://www.tandfonline.com/doi/abs/10.1080/00222930903437358," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
862,Iran (Islamic Republic of),IR,Sefidbaz,28.910300,57.682800,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,morphology,"Mehravaran, A., Vatandoost, H., Oshaghi, M.A., Abai, M.R., Edalat, H., Javadian, E., Mashayekhi, M., Piazak, N. and Hanafi-Bojd, A.A. (2012).  Ecology of  Anopheles stephensi in a malarious area, southeast of Iran. Acta medica Iranica, 50(1):61-65",https://www.ncbi.nlm.nih.gov/pubmed/22267381," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
866,Iran (Islamic Republic of),IR,Jannatabad,27.766700,57.150000,An. stephensi s.l.,NR,NR,2010,FEBRUARY,2011,OCTOBER,NR,NR,NR,morphology,"Soleimani-Ahmadi, M., Vatandoost, H., Hanafi-Bojd, A.A., Zare, M., Safari, R., Mojahedi, A. and Poorahmad-Garbandi, F. (2013).  Environmental characteristics of anopheline mosquito larval habitats in a malaria endemic area in Iran. Asian Pacific journal of tropical medicine, 6(7):510-515",https://www.ncbi.nlm.nih.gov/pubmed/23768820," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1108,Sri Lanka,LK,Nadukuda (Block B),9.063000,79.777000,An. stephensi s.l.,NR,NR,2017,APRIL,2017,APRIL,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1111,Sri Lanka,LK,Elluthur (Block G),8.990000,79.892000,An. stephensi s.l.,NR,NR,2017,NR,2017,NR,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1106,Sri Lanka,LK,Taleimannar (Block A),9.087000,79.735000,An. stephensi s.l.,NR,NR,2016,DECEMBER,2016,DECEMBER,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1107,Sri Lanka,LK,Taleimannar (Block A),9.087000,79.735000,An. stephensi s.l.,NR,NR,2017,JANUARY,2017,JANUARY,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1109,Sri Lanka,LK,Vankalipadu (Block D),9.073000,79.850000,An. stephensi s.l.,NR,NR,2017,NR,2017,NR,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1110,Sri Lanka,LK,Erukkulumpiddy (Block E),9.047000,79.856000,An. stephensi s.l.,NR,NR,2017,APRIL,2017,APRIL,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
1105,Sri Lanka,LK,Murugan kovil and Pesalai (Block C),9.083000,79.815000,An. stephensi s.l.,NR,NR,2016,DECEMBER,2017,APRIL,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",
68,Myanmar,MM,Shwedaung Town,18.709000,95.212000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
69,Myanmar,MM,Eindayaza,14.667000,98.066000,An. stephensi s.l.,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",3,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
71,Myanmar,MM,Ohnbinkwin,14.617000,97.983000,An. stephensi s.l.,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",20,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
73,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi s.l.,NR,ADULTS STAGE,1992,OCTOBER,1993,JULY,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",291,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
74,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi s.l.,NR,ADULTS STAGE,1992,OCTOBER,1992,OCTOBER,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
75,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi s.l.,NR,ADULTS STAGE,1993,JANUARY,1993,JANUARY,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",NR,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
76,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi s.l.,NR,INMATURE AND ADULT STAGES,1993,APRIL,1993,APRIL,"larval collection, human baited net trap, man baited, animal baited net trap",NR,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
77,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi s.l.,NR,ADULTS STAGE,1993,APRIL,1993,APRIL,"human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,NR,morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
746,Myanmar,MM,Simsa Lawk,24.772300,97.569600,An. stephensi s.l.,NR,NR,2012,APRIL,2014,SEPTEMBER,NR,NR,NR,morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
4,Myanmar,MM,Chaungthar Town,16.949000,94.453000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
7,Myanmar,MM,Zeephyupin,22.213000,96.105000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
15,Myanmar,MM,Aungpintha,20.879000,95.815000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
20,Myanmar,MM,Shwenyaungbin,22.917000,96.283000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
25,Myanmar,MM,Indaingtha village,20.933300,96.199000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
30,Myanmar,MM,Monywa Town,22.109000,95.138000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
33,Myanmar,MM,Katha Town,24.209000,96.436000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
55,Myanmar,MM,Loilem Town,20.584000,97.415000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
70,Myanmar,MM,Michaunglaung,14.668000,98.150000,An. stephensi s.l.,NR,ADULTS STAGE,1996,MARCH,1998,JANUARY,"man baited, animal baited net trap",0,NR,morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
2,Myanmar,MM,Leinmawchan village,17.350000,96.041000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
52,Myanmar,MM,Taungpyo Town,21.178000,92.196000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
56,Myanmar,MM,Kengtung Town,21.290000,99.609000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
64,Myanmar,MM,Taungoo Town,18.941000,96.432000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
744,Myanmar,MM,Ja Htu Kawng,24.707900,97.566700,An. stephensi s.l.,NR,NR,2012,APRIL,2014,SEPTEMBER,NR,NR,NR,morphology,"Wang, Y, Zhong, D, Cui, L, Lee, MC, Yang, Z, Yan, G and Zhou, G. (2015).  Population dynamics and community structure of  Anopheles mosquitoes along the China-Myanmar border. Parasites & Vectors, 8(1):445",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
5,Myanmar,MM,Hinthada Town,17.644000,95.472000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
8,Myanmar,MM,North Mandalay,22.013000,96.103000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
26,Myanmar,MM,Kinywa-indaing,20.435000,96.316000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
50,Myanmar,MM,Sedoktaya Town,20.451000,94.250000,An. stephensi s.l.,NR,ADULTS STAGE,1998,MAY,2000,MARCH,"man biting indoors, man biting outdoors, animal baited net trap, house resting inside",NR,NR,morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
